stopId,stopPublicId,name,coordinate,type,flag,stopAccessibilityMask,lines,directionPerLine,id
3855,3855,NORTH RIVERMEDE RD / BRADWICK DR (SOUTH),"{'lat': 43.816101, 'lon': -79.483328}",S,,1,['107B'],['NORTHBOUND'],3855
3856,3856,NORTH RIVERMEDE RD / BRADWICK DR (NORTH),"{'lat': 43.817638, 'lon': -79.483649}",S,,1,['107B'],['NORTHBOUND'],3856
3857,3857,NORTH RIVERMEDE RD / CONNIE CRES,"{'lat': 43.819729, 'lon': -79.484149}",S,,1,['107B'],['NORTHBOUND'],3857
3858,3858,NORTH RIVERMEDE RD / LANGSTAFF RD,"{'lat': 43.822119, 'lon': -79.484674}",S,,1,['107B'],['NORTHBOUND'],3858
3859,3859,LANGSTAFF RD / SPINNAKER WAY,"{'lat': 43.82149, 'lon': -79.49081}",S,,1,['107B'],['NORTHBOUND'],3859
3860,3860,LANGSTAFF RD / PLANCHET RD,"{'lat': 43.81979, 'lon': -79.498673}",S,,1,['107B'],['NORTHBOUND'],3860
3861,3861,BASALTIC RD / PLANCHET RD,"{'lat': 43.821098, 'lon': -79.498794}",S,,0,['107B'],['NORTHBOUND'],3861
3862,3862,BASALTIC RD STOP # 3862,"{'lat': 43.823846, 'lon': -79.497474}",S,,0,['107B'],['NORTHBOUND'],3862
3863,3863,BASALTIC RD STOP # 3863,"{'lat': 43.827096, 'lon': -79.497979}",S,,0,['107B'],['NORTHBOUND'],3863
3864,3864,BASALTIC RD / JACOB KEFFER PKWY,"{'lat': 43.830148, 'lon': -79.498796}",S,,0,['107B'],['NORTHBOUND'],3864
3865,3865,BASALTIC RD STOP # 3865,"{'lat': 43.832846, 'lon': -79.499188}",S,,0,['107B'],['NORTHBOUND'],3865
5153,5153,BASALTIC RD / MOYAL CRT,"{'lat': 43.835415, 'lon': -79.499857}",S,,1,['107B'],['NORTHBOUND'],5153
3866,3866,WESTBURNE DR STOP # 3866,"{'lat': 43.836939, 'lon': -79.500366}",S,,0,['107B'],['NORTHBOUND'],3866
3867,3867,WESTBURNE DR / RUTHERFORD RD,"{'lat': 43.838016, 'lon': -79.501915}",S,,1,['107B'],['NORTHBOUND'],3867
3337,3337,RUTHERFORD GO STATION PLATFORM 3,"{'lat': 43.83871, 'lon': -79.49986}",N,,1,"['107B', '107B']","['NORTHBOUND', 'SOUTHBOUND']",3337
3868,3868,WESTBURNE DR / RUTHERFORD RD,"{'lat': 43.837853, 'lon': -79.502071}",S,,1,['107B'],['SOUTHBOUND'],3868
3869,3869,WESTBURNE DR / MOYAL CRT,"{'lat': 43.836124, 'lon': -79.500148}",S,,1,['107B'],['SOUTHBOUND'],3869
3870,3870,BASALTIC RD STOP # 3870,"{'lat': 43.832534, 'lon': -79.499323}",S,,0,['107B'],['SOUTHBOUND'],3870
3871,3871,BASALTIC RD / JACOB KEFFER PKWY,"{'lat': 43.829193, 'lon': -79.498699}",S,,1,['107B'],['SOUTHBOUND'],3871
3872,3872,BASALTIC RD STOP # 3872,"{'lat': 43.827312, 'lon': -79.498185}",S,,1,['107B'],['SOUTHBOUND'],3872
3873,3873,BASALTIC RD STOP # 3873,"{'lat': 43.824112, 'lon': -79.497678}",S,,0,['107B'],['SOUTHBOUND'],3873
3874,3874,BASALTIC RD / PLANCHET RD,"{'lat': 43.821165, 'lon': -79.499001}",S,,0,['107B'],['SOUTHBOUND'],3874
3875,3875,PLANCHET RD / LANGSTAFF RD,"{'lat': 43.819961, 'lon': -79.499131}",S,,0,['107B'],['SOUTHBOUND'],3875
3876,3876,LANGSTAFF RD / CONNIE CRES,"{'lat': 43.821206, 'lon': -79.491262}",S,,1,['107B'],['SOUTHBOUND'],3876
3877,3877,NORTH RIVERMEDE RD / LANGSTAFF RD,"{'lat': 43.822144, 'lon': -79.484858}",S,,1,['107B'],['SOUTHBOUND'],3877
3878,3878,NORTH RIVERMEDE RD / CONNIE CRES,"{'lat': 43.820147, 'lon': -79.484354}",S,,0,['107B'],['SOUTHBOUND'],3878
3879,3879,NORTH RIVERMEDE RD / BRADWICK DR (NORTH),"{'lat': 43.818274, 'lon': -79.483929}",S,,0,['107B'],['SOUTHBOUND'],3879
3880,3880,NORTH RIVERMEDE RD / BRADWICK DR (SOUTH),"{'lat': 43.816444, 'lon': -79.483525}",S,,1,['107B'],['SOUTHBOUND'],3880
3881,3881,NORTH RIVERMEDE RD / AUDIA CRT,"{'lat': 43.814118, 'lon': -79.48316}",S,,0,['107B'],['SOUTHBOUND'],3881
3882,3882,NORTH RIVERMEDE RD / RIVERMEDE RD,"{'lat': 43.812259, 'lon': -79.483627}",S,,1,['107B'],['SOUTHBOUND'],3882
3883,3883,RIVERMEDE RD / ORTONA CRT,"{'lat': 43.811377, 'lon': -79.488189}",S,,1,['107B'],['SOUTHBOUND'],3883
3884,3884,RIVERMEDE RD / BOWES RD,"{'lat': 43.810347, 'lon': -79.492702}",S,,1,['107B'],['SOUTHBOUND'],3884
3885,3885,RIVERMEDE RD / RAYETTE RD,"{'lat': 43.809708, 'lon': -79.497367}",S,,1,['107B'],['SOUTHBOUND'],3885
3886,3886,RIVERMEDE RD / KEELE ST,"{'lat': 43.80887, 'lon': -79.500808}",S,,1,['107B'],['SOUTHBOUND'],3886
17823,8013,KENNEDY SUBWAY STATION,"{'lat': 43.732011, 'lon': -79.263451}",N,,0,"['129A', '129A']","['NORTHBOUND', 'SOUTHBOUND']",8013
8001,8001,SCARBOROUGH TOWN CENTRE,"{'lat': 43.775106, 'lon': -79.254741}",N,,0,"['129A', '129A']","['NORTHBOUND', 'SOUTHBOUND']",8001
3090,3090,MCCOWAN RD / STEELES AV,"{'lat': 43.831795, 'lon': -79.275257}",N,,1,['129A'],['NORTHBOUND'],3090
3091,3091,MCCOWAN RD / ELSON ST,"{'lat': 43.834996, 'lon': -79.276027}",S,,1,['129A'],['NORTHBOUND'],3091
3092,3092,MCCOWAN RD / COLERAINE AV,"{'lat': 43.838154, 'lon': -79.276871}",S,,1,['129A'],['NORTHBOUND'],3092
3093,3093,MCCOWAN RD / DENISON ST,"{'lat': 43.841395, 'lon': -79.277714}",S,,1,['129A'],['NORTHBOUND'],3093
3094,3094,MCCOWAN RD / HIGHGLEN AV,"{'lat': 43.845709, 'lon': -79.278841}",S,,1,['129A'],['NORTHBOUND'],3094
3095,3095,MCCOWAN RD / 14TH AV,"{'lat': 43.849026, 'lon': -79.279481}",N,,1,['129A'],['NORTHBOUND'],3095
3096,3096,MCCOWAN RD STOP # 3096,"{'lat': 43.850209, 'lon': -79.279622}",S,,0,['129A'],['NORTHBOUND'],3096
3097,3097,MCCOWAN RD / SOUTH UNIONVILLE AV,"{'lat': 43.860703, 'lon': -79.282748}",S,,0,"['129A', '301']","['NORTHBOUND', 'AFTERNOON']",3097
5132,5132,MCCOWAN RD / SOUTHDALE DR,"{'lat': 43.86546, 'lon': -79.283912}",S,,1,"['129A', '301', '404']","['NORTHBOUND', 'AFTERNOON', 'MORNING']",5132
3098,3098,MCCOWAN RD / HIGHWAY 7,"{'lat': 43.866977, 'lon': -79.284319}",N,,1,"['129A', '301', '404']","['NORTHBOUND', 'AFTERNOON', 'MORNING']",3098
1832,1832,MCCOWAN RD / RAYMERVILLE DR,"{'lat': 43.876826, 'lon': -79.286677}",S,,1,"['129A', '301', '403', '522', '522']","['NORTHBOUND', 'AFTERNOON', 'MORNING', 'EASTBOUND', 'WESTBOUND']",1832
3099,3099,MCCOWAN RD / RAYMERVILLE DR,"{'lat': 43.88148, 'lon': -79.287801}",S,,1,['129A'],['NORTHBOUND'],3099
3100,3100,MCCOWAN RD / 16TH AV,"{'lat': 43.88504, 'lon': -79.288694}",N,,1,['129A'],['NORTHBOUND'],3100
3101,3101,MCCOWAN RD / TRAIL RIDGE LANE,"{'lat': 43.887307, 'lon': -79.289254}",S,,1,['129A'],['NORTHBOUND'],3101
3102,3102,MCCOWAN RD / WILFRED MURISON AV,"{'lat': 43.89034, 'lon': -79.289933}",S,,1,['129A'],['NORTHBOUND'],3102
3103,3103,MCCOWAN RD / BUR OAK AV,"{'lat': 43.894423, 'lon': -79.290912}",S,,1,['129A'],['NORTHBOUND'],3103
3104,3104,MCCOWAN RD / CASTLEMORE AV,"{'lat': 43.898405, 'lon': -79.291852}",S,,1,['129A'],['NORTHBOUND'],3104
17031,6874,MCCOWAN RD / PERCY REESOR ST,"{'lat': 43.901222, 'lon': -79.292555}",S,,0,['129A'],['NORTHBOUND'],6874
2972,2972,RIDGECREST RD / MAJOR MACKENZIE DR,"{'lat': 43.900359, 'lon': -79.304525}",S,,1,['129A'],['NORTHBOUND'],2972
2973,2973,RIDGECREST RD / WILTSHIRE DR,"{'lat': 43.898768, 'lon': -79.303632}",S,,0,['129A'],['NORTHBOUND'],2973
2974,2974,CASTLEMORE AV / RIDGECREST RD,"{'lat': 43.897202, 'lon': -79.303515}",S,,1,['129A'],['NORTHBOUND'],2974
2975,2975,CASTLEMORE AV / THE BRIDLE WALK,"{'lat': 43.896185, 'lon': -79.308069}",N,,1,"['129A', '129A']","['NORTHBOUND', 'SOUTHBOUND']",2975
2976,2976,THE BRIDLE WALK / DRAWBRIDGE DR,"{'lat': 43.897112, 'lon': -79.308579}",S,,1,['129A'],['SOUTHBOUND'],2976
2977,2977,THE BRIDLE WALK / MAJOR MACKENZIE,"{'lat': 43.899511, 'lon': -79.309449}",S,,1,['129A'],['SOUTHBOUND'],2977
17030,6873,MCCOWAN RD / PERCY REESOR ST,"{'lat': 43.901094, 'lon': -79.292756}",S,,1,['129A'],['SOUTHBOUND'],6873
3105,3105,MCCOWAN RD / CASTLEMORE AV,"{'lat': 43.898815, 'lon': -79.292307}",S,,1,['129A'],['SOUTHBOUND'],3105
3106,3106,MCCOWAN RD / BUR OAK AV,"{'lat': 43.895029, 'lon': -79.291414}",S,,1,['129A'],['SOUTHBOUND'],3106
16238,6375,MCCOWAN RD STOP # 6375,"{'lat': 43.893802, 'lon': -79.291084}",S,,1,['129A'],['SOUTHBOUND'],6375
3108,3108,MCCOWAN RD / WILFRED MURISON AV,"{'lat': 43.890757, 'lon': -79.290392}",S,,1,['129A'],['SOUTHBOUND'],3108
3107,3107,MCCOWAN RD / TRAIL RIDGE LANE,"{'lat': 43.887629, 'lon': -79.289614}",S,,1,['129A'],['SOUTHBOUND'],3107
3109,3109,MCCOWAN RD / 16TH AV,"{'lat': 43.885418, 'lon': -79.289102}",N,,1,['129A'],['SOUTHBOUND'],3109
3110,3110,MCCOWAN RD / MANHATTAN DR,"{'lat': 43.881911, 'lon': -79.288264}",S,,1,['129A'],['SOUTHBOUND'],3110
1823,1823,MCCOWAN RD / CARLTON RD,"{'lat': 43.877228, 'lon': -79.287132}",S,,1,['129A'],['SOUTHBOUND'],1823
3111,3111,MCCOWAN RD / SOUTHDALE DR,"{'lat': 43.865022, 'lon': -79.284126}",S,,0,"['129A', '301', '404']","['SOUTHBOUND', 'MORNING', 'AFTERNOON']",3111
3112,3112,MCCOWAN RD / SOUTH UNIONVILLE AV,"{'lat': 43.861045, 'lon': -79.283167}",S,,1,"['129A', '301', '404']","['SOUTHBOUND', 'MORNING', 'AFTERNOON']",3112
3113,3113,MCCOWAN RD / 14TH AV,"{'lat': 43.8494, 'lon': -79.279903}",N,,1,['129A'],['SOUTHBOUND'],3113
3114,3114,MCCOWAN RD / HIGHGLEN AV,"{'lat': 43.846064, 'lon': -79.27929}",S,,1,['129A'],['SOUTHBOUND'],3114
3115,3115,MCCOWAN RD / DENISON ST,"{'lat': 43.841699, 'lon': -79.278177}",S,,1,['129A'],['SOUTHBOUND'],3115
3087,3087,MCCOWAN RD / DEVONSHIRE AV,"{'lat': 43.83857, 'lon': -79.277358}",S,,1,['129A'],['SOUTHBOUND'],3087
3088,3088,MCCOWAN RD / GILLINGHAM AV,"{'lat': 43.835353, 'lon': -79.276517}",S,,1,['129A'],['SOUTHBOUND'],3088
3089,3089,MCCOWAN RD / STEELES AV,"{'lat': 43.831241, 'lon': -79.275433}",N,,1,['129A'],['SOUTHBOUND'],3089
8005,8005,WILSON SUBWAY STATION,"{'lat': 43.735615, 'lon': -79.451814}",N,,0,"['160', '160']","['NORTHBOUND', 'SOUTHBOUND']",8005
4028,4028,PROMENADE TERMINAL PLATFORM 6,"{'lat': 43.80923, 'lon': -79.454216}",N,,1,['160'],['NORTHBOUND'],4028
3332,3332,ATKINSON AV / CENTRE ST,"{'lat': 43.812514, 'lon': -79.443479}",S,,1,['160'],['NORTHBOUND'],3332
3340,3340,ATKINSON AV / CLARK AV,"{'lat': 43.805045, 'lon': -79.440937}",N,,1,['160'],['NORTHBOUND'],3340
3318,3318,BATHURST ST / CORDOBA DR,"{'lat': 43.794584, 'lon': -79.446427}",S,,1,['160'],['SOUTHBOUND'],3318
3320,3320,BATHURST ST / STEELES AV,"{'lat': 43.792567, 'lon': -79.445926}",N,,1,['160'],['SOUTHBOUND'],3320
17444,7199,PIONEER VILLAGE TERMINAL PLATFORM 5,"{'lat': 43.77868, 'lon': -79.511798}",N,,1,"['165', '165']","['NORTHBOUND', 'SOUTHBOUND']",7199
3633,3633,STEELES AV / JANE ST,"{'lat': 43.775467, 'lon': -79.522088}",S,,1,['165'],['NORTHBOUND'],3633
3635,3635,STEELES AV / ADESSO DR,"{'lat': 43.774423, 'lon': -79.526648}",S,,0,['165'],['NORTHBOUND'],3635
3637,3637,STEELES AV / NORFINCH DR,"{'lat': 43.773467, 'lon': -79.531612}",S,,1,['165'],['NORTHBOUND'],3637
3639,3639,STEELES AV STOP # 3639,"{'lat': 43.772108, 'lon': -79.538326}",S,,0,['165'],['NORTHBOUND'],3639
3642,3642,STEELES AV / DIRECTOR CRT,"{'lat': 43.771676, 'lon': -79.540444}",S,,1,['165'],['NORTHBOUND'],3642
3644,3644,STEELES AV / OLD WESTON RD,"{'lat': 43.771103, 'lon': -79.543089}",N,,1,['165'],['NORTHBOUND'],3644
17872,7486,STEELES AV / WESTON RD,"{'lat': 43.770528, 'lon': -79.546152}",S,,1,['165'],['NORTHBOUND'],7486
3596,3596,WESTON RD / CENTURY PL,"{'lat': 43.77726, 'lon': -79.544607}",S,,1,['165'],['NORTHBOUND'],3596
3598,3598,WESTON RD STOP # 3598,"{'lat': 43.782943, 'lon': -79.545831}",S,,1,['165'],['NORTHBOUND'],3598
3600,3600,WESTON RD / COLOSSUS DR,"{'lat': 43.785987, 'lon': -79.546576}",S,,1,['165'],['NORTHBOUND'],3600
3741,3741,WESTON RD / HIGHWAY 7,"{'lat': 43.789052, 'lon': -79.547219}",N,,1,['165'],['NORTHBOUND'],3741
15852,6133,WESTON RD / HIGHWAY 7,"{'lat': 43.790033, 'lon': -79.547397}",S,,1,['165'],['NORTHBOUND'],6133
3742,3742,WESTON RD / CHRISLEA RD,"{'lat': 43.792852, 'lon': -79.548172}",S,,1,['165'],['NORTHBOUND'],3742
3744,3744,WESTON RD / CARLAUREN RD,"{'lat': 43.798352, 'lon': -79.549406}",S,,1,['165'],['NORTHBOUND'],3744
3745,3745,WESTON RD / ROYTEC RD,"{'lat': 43.802882, 'lon': -79.550489}",S,,0,['165'],['NORTHBOUND'],3745
3746,3746,WESTON RD / LANGSTAFF RD,"{'lat': 43.807667, 'lon': -79.551644}",N,,1,['165'],['NORTHBOUND'],3746
3747,3747,WESTON RD / CRESTMOUNT BLVD,"{'lat': 43.811144, 'lon': -79.552476}",S,,0,"['165', '469']","['NORTHBOUND', 'AFTERNOON']",3747
3748,3748,WESTON RD / VALERIA BLVD,"{'lat': 43.814988, 'lon': -79.553416}",S,,1,"['165', '469']","['NORTHBOUND', 'AFTERNOON']",3748
3749,3749,WESTON RD / ASTONA BLVD,"{'lat': 43.820737, 'lon': -79.554772}",S,,1,"['165', '469']","['NORTHBOUND', 'AFTERNOON']",3749
3750,3750,WESTON RD / RUTHERFORD RD,"{'lat': 43.825752, 'lon': -79.555929}",N,,0,['165'],['NORTHBOUND'],3750
3753,3753,WESTON RD / ASHBERRY BLVD,"{'lat': 43.834204, 'lon': -79.558073}",S,,1,['165'],['NORTHBOUND'],3753
3754,3754,WESTON RD / VILLA ROYALE AV,"{'lat': 43.837369, 'lon': -79.558757}",S,,0,['165'],['NORTHBOUND'],3754
3755,3755,WESTON RD / HAWSTONE RD,"{'lat': 43.84038, 'lon': -79.559406}",S,,1,['165'],['NORTHBOUND'],3755
5281,5281,WESTON RD STOP # 5281,"{'lat': 43.842602, 'lon': -79.559976}",S,,1,['165'],['NORTHBOUND'],5281
4959,4959,WESTON RD / MAJOR MACKENZIE DR,"{'lat': 43.844678, 'lon': -79.560405}",S,,0,['165'],['NORTHBOUND'],4959
17718,7358,MAJOR MACKENZIE WEST TERMINAL PLATFORM 3,"{'lat': 43.847893, 'lon': -79.540687}",N,,1,"['165', '165']","['NORTHBOUND', 'SOUTHBOUND']",7358
5869,5869,WESTON RD / MAJOR MACKENZIE DR,"{'lat': 43.844173, 'lon': -79.56058}",S,,0,['165'],['SOUTHBOUND'],5869
5282,5282,WESTON RD STOP # 5282,"{'lat': 43.84253, 'lon': -79.560188}",S,,1,['165'],['SOUTHBOUND'],5282
3757,3757,WESTON RD / MARIA ANTONIA RD,"{'lat': 43.84096, 'lon': -79.559867}",S,,1,['165'],['SOUTHBOUND'],3757
3758,3758,WESTON RD / VILLA ROYALE AV,"{'lat': 43.837862, 'lon': -79.559141}",S,,1,['165'],['SOUTHBOUND'],3758
3759,3759,WESTON RD / DAVOS RD,"{'lat': 43.834708, 'lon': -79.558483}",S,,1,['165'],['SOUTHBOUND'],3759
3761,3761,WESTON RD / RUTHERFORD RD,"{'lat': 43.82662, 'lon': -79.556516}",N,,1,['165'],['SOUTHBOUND'],3761
3762,3762,WESTON RD / ASTONA BLVD,"{'lat': 43.821106, 'lon': -79.555197}",S,,1,"['165', '469']","['SOUTHBOUND', 'MORNING']",3762
3763,3763,WESTON RD / VALERIA BLVD,"{'lat': 43.81542, 'lon': -79.553834}",S,,0,"['165', '469']","['SOUTHBOUND', 'MORNING']",3763
3764,3764,WESTON RD / GREENPARK BLVD,"{'lat': 43.811587, 'lon': -79.552918}",S,,1,"['165', '469']","['SOUTHBOUND', 'MORNING']",3764
3765,3765,WESTON RD / LANGSTAFF RD,"{'lat': 43.80819, 'lon': -79.55211}",N,,1,"['165', '469']","['SOUTHBOUND', 'MORNING']",3765
3766,3766,WESTON RD / GREGORY GATE,"{'lat': 43.803301, 'lon': -79.550924}",S,,0,['165'],['SOUTHBOUND'],3766
3767,3767,WESTON RD / CHANCELLOR DR,"{'lat': 43.798667, 'lon': -79.54984}",S,,1,['165'],['SOUTHBOUND'],3767
3769,3769,WESTON RD / FIELDSTONE DR,"{'lat': 43.793204, 'lon': -79.548584}",S,,0,['165'],['SOUTHBOUND'],3769
3602,3602,WESTON RD / HIGHWAY 7,"{'lat': 43.788651, 'lon': -79.547553}",N,,1,['165'],['SOUTHBOUND'],3602
3604,3604,WESTON RD / ROWNTREE DAIRY RD,"{'lat': 43.786366, 'lon': -79.546997}",S,,0,['165'],['SOUTHBOUND'],3604
3606,3606,WESTON RD STOP # 3606,"{'lat': 43.783281, 'lon': -79.546216}",S,,1,['165'],['SOUTHBOUND'],3606
3608,3608,WESTON RD / AVIVA PARK DR,"{'lat': 43.777854, 'lon': -79.545069}",S,,1,['165'],['SOUTHBOUND'],3608
17400,7158,STEELES AV / SIGNET DR,"{'lat': 43.770787, 'lon': -79.54358}",N,,1,['165'],['SOUTHBOUND'],7158
3678,3678,STEELES AV / ROSSDEAN DR,"{'lat': 43.771401, 'lon': -79.540804}",S,,1,['165'],['SOUTHBOUND'],3678
3680,3680,STEELES AV STOP # 3680,"{'lat': 43.771964, 'lon': -79.538092}",S,,1,['165'],['SOUTHBOUND'],3680
3682,3682,STEELES AV / NORFINCH DR,"{'lat': 43.773194, 'lon': -79.531985}",S,,1,['165'],['SOUTHBOUND'],3682
3684,3684,STEELES AV / PETER KAISER GATE,"{'lat': 43.774211, 'lon': -79.527054}",S,,0,['165'],['SOUTHBOUND'],3684
3686,3686,STEELES AV / JANE ST,"{'lat': 43.775206, 'lon': -79.52212}",S,,1,['165'],['SOUTHBOUND'],3686
2331,2331,FINCH GO BUS TERMINAL PLATFORM 11,"{'lat': 43.782425, 'lon': -79.415512}",N,,1,"['300', '300', '301', '301', '302', '302', '303', '303', '304', '304', '305', '305']","['MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON', 'MORNING', 'AFTERNOON']",2331
1018,1018,COMMERCE VALLEY DR / SOUTH PARK RD,"{'lat': 43.840189, 'lon': -79.383285}",S,,1,['300'],['MORNING'],1018
3191,3191,COMMERCE VALLEY DR STOP # 3191,"{'lat': 43.842311, 'lon': -79.385318}",S,,0,['300'],['MORNING'],3191
3192,3192,COMMERCE VALLEY DR / HIGHWAY 7,"{'lat': 43.843154, 'lon': -79.386364}",S,,1,['300'],['MORNING'],3192
17028,6872,SOUTH TOWN CENTRE BLVD / CLEGG RD,"{'lat': 43.852561, 'lon': -79.338258}",S,,1,['300'],['MORNING'],6872
16851,6765,CLEGG RD STOP # 6765,"{'lat': 43.851765, 'lon': -79.341119}",S,,1,['300'],['MORNING'],6765
16852,6766,CLEGG RD STOP # 6766,"{'lat': 43.851586, 'lon': -79.344517}",N,,0,['300'],['MORNING'],6766
16835,6751,CLEGG RD STOP # 6751,"{'lat': 43.851481, 'lon': -79.344489}",N,,1,['300'],['AFTERNOON'],6751
16836,6752,CLEGG RD STOP # 6752,"{'lat': 43.851553, 'lon': -79.341141}",S,,1,['300'],['AFTERNOON'],6752
16837,6753,CLEGG RD / SOUTH TOWN CENTRE BLVD,"{'lat': 43.85214, 'lon': -79.338149}",S,,1,['300'],['AFTERNOON'],6753
2918,2918,COMMERCE VALLEY DR / HIGHWAY 7,"{'lat': 43.842921, 'lon': -79.386451}",N,,0,['300'],['AFTERNOON'],2918
2919,2919,COMMERCE VALLEY DR STOP # 2919,"{'lat': 43.841869, 'lon': -79.384588}",S,,1,['300'],['AFTERNOON'],2919
1190,1190,COMMERCE VALLEY DR / SOUTH PARK RD,"{'lat': 43.84008, 'lon': -79.38353}",S,,0,['300'],['AFTERNOON'],1190
16240,6376,WILLIAMSON RD / MIRAMAR DR,"{'lat': 43.898967, 'lon': -79.256712}",S,,0,['301'],['MORNING'],6376
16242,6378,WILLIAMSON RD / FOREST VALLEY RD,"{'lat': 43.89687, 'lon': -79.256135}",S,,1,['301'],['MORNING'],6378
16244,6380,WILLIAMSON RD / 16TH AV,"{'lat': 43.894587, 'lon': -79.255701}",S,,1,['301'],['MORNING'],6380
16246,6382,FINCHAM AV / NOEL ST,"{'lat': 43.891934, 'lon': -79.258399}",S,,1,"['301', '403', '403']","['MORNING', 'MORNING', 'AFTERNOON']",6382
1839,1839,LARKIN AV / BRYANT RD,"{'lat': 43.891094, 'lon': -79.257453}",N,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1839
1840,1840,LARKIN AV / EASTWOOD CRES,"{'lat': 43.892278, 'lon': -79.252466}",S,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1840
1841,1841,LARKIN AV / MINTLEAF GATE,"{'lat': 43.892934, 'lon': -79.249633}",S,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1841
1842,1842,LARKIN AV / LEHMAN CRES,"{'lat': 43.894262, 'lon': -79.247579}",S,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1842
1843,1843,LARKIN AV / PIPHER GATE,"{'lat': 43.895048, 'lon': -79.24367}",S,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1843
1844,1844,LARKIN AV / SAWYER CRES,"{'lat': 43.893638, 'lon': -79.240594}",S,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1844
1845,1845,LARKIN AV / FINCHAM AV,"{'lat': 43.891953, 'lon': -79.240723}",S,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1845
1846,1846,FINCHAM AV STOP # 1846,"{'lat': 43.891258, 'lon': -79.243497}",S,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1846
1847,1847,FINCHAM AV / WOOTTEN WAY,"{'lat': 43.890943, 'lon': -79.246449}",S,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1847
1848,1848,WOOTTEN WAY / RAMONA BLVD,"{'lat': 43.88845, 'lon': -79.246025}",S,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1848
1849,1849,WOOTTEN WAY / SIR TRISTRAM PL,"{'lat': 43.886607, 'lon': -79.245194}",S,,1,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1849
1850,1850,WOOTTEN WAY / PARKWAY AV,"{'lat': 43.884361, 'lon': -79.244604}",S,,0,"['301', '403', '403', '410']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING']",1850
1851,1851,PARKWAY AV STOP # 1851,"{'lat': 43.883446, 'lon': -79.24801}",S,,1,"['301', '403', '403', '410', '411', '416']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING', 'MORNING', 'MORNING']",1851
1852,1852,PARKWAY AV / SIR CONSTANTINE DR,"{'lat': 43.882953, 'lon': -79.250424}",S,,0,"['301', '403', '403', '410', '411', '416']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING', 'MORNING', 'MORNING']",1852
1853,1853,PARKWAY AV / SIR BEDEVERE PL,"{'lat': 43.883109, 'lon': -79.253971}",S,,1,"['301', '403', '403', '410', '411', '416']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING', 'MORNING', 'MORNING']",1853
1854,1854,PARKWAY AV / PARAMOUNT RD,"{'lat': 43.882811, 'lon': -79.255327}",S,,1,"['301', '403', '403', '410', '411', '416']","['MORNING', 'MORNING', 'AFTERNOON', 'MORNING', 'MORNING', 'MORNING']",1854
1855,1855,PARKWAY AV / ORCHARD ST,"{'lat': 43.881888, 'lon': -79.259274}",S,,1,"['301', '403', '403']","['MORNING', 'MORNING', 'AFTERNOON']",1855
1856,1856,PARKWAY AV / MAIN ST MARKHAM,"{'lat': 43.881347, 'lon': -79.261446}",S,,1,"['301', '403', '403']","['MORNING', 'MORNING', 'AFTERNOON']",1856
1862,1862,BULLOCK DR / SNIDER DR,"{'lat': 43.88093, 'lon': -79.263093}",S,,0,"['301', '403', '403']","['MORNING', 'AFTERNOON', 'AFTERNOON']",1862
1863,1863,SNIDER DR / BACKUS CRT,"{'lat': 43.882031, 'lon': -79.264333}",S,,0,"['301', '403', '403']","['MORNING', 'AFTERNOON', 'AFTERNOON']",1863
1812,1812,SNIDER DR / RAYMERVILLE DR,"{'lat': 43.883069, 'lon': -79.265761}",N,,1,"['301', '403', '403']","['MORNING', 'AFTERNOON', 'AFTERNOON']",1812
5137,5137,RAYMERVILLE DR / HICKORY DR,"{'lat': 43.880904, 'lon': -79.268827}",S,,1,"['301', '403', '410']","['MORNING', 'AFTERNOON', 'AFTERNOON']",5137
5138,5138,RAYMERVILLE DR / BLACK CHERRY DR,"{'lat': 43.879651, 'lon': -79.271019}",S,,1,"['301', '403', '410']","['MORNING', 'AFTERNOON', 'AFTERNOON']",5138
5139,5139,RAYMERVILLE DR / BECK DR,"{'lat': 43.879111, 'lon': -79.274921}",S,,1,"['301', '403', '410']","['MORNING', 'AFTERNOON', 'AFTERNOON']",5139
