stopId,lon,tag,title,lat,directions,lines,directionPerLine,id
2626,-79.49359,9644,Finch Ave West At Romfield Lane,43.7627199,West,"['36C', '336S', '336']","['West', 'West', 'West']",2626
2629,-79.4997999,6887,Finch Ave West At Sentinel Rd,43.76119,West,"['36C', '336S', '336']","['West', 'West', 'West']",2629
2633,-79.50324,7741,Opposite 1685 Finch Ave West - St Wilfred Catholic School,43.7604099,West,"['36C', '336S', '336']","['West', 'West', 'West']",2633
2637,-79.50779,5568,Finch Ave West At Tobermory Dr,43.7593799,West,"['36C', '336S', '336']","['West', 'West', 'West']",2637
2594,-79.51326,9216,Finch Ave West At Driftwood Ave,43.7581899,West,"['36C', '336S', '336']","['West', 'West', 'West']",2594
16517,-79.5174399,25077,Finch Ave West At Jane St,43.7574499,West,"['36C', '336S', '336']","['West', 'West', 'West']",16517
16513,-79.52119,25074,Finch Ave West At York Gate Blvd,43.7567799,West,"['36C', '336S', '336']","['West', 'West', 'West']",16513
2621,-79.52409,8554,Finch Ave West At Norfinch Dr - Humber Reactivation Care,43.7561299,West,"['36C', '336S', '336']","['West', 'West', 'West']",2621
16570,-79.53612,25079,Finch Ave West At Signet Dr,43.7534699,West,"['36C', '336S', '336']","['West', 'West', 'West']",16570
2643,-79.54203,6456,Finch Ave West At Weston Rd,43.7522799,West,"['36C', '119B', '119B', '336S', '336']","['West', 'West', 'West', 'West', 'West']",2643
7761,-79.54293,2304,Finch Ave West At Weston Rd West Side,43.7520899,West,"['36C', '166', '336']","['West', 'West', 'West']",7761
2608,-79.5488399,6362,Finch Ave West At Jayzel Dr,43.75079,West,"['36C', '166', '336']","['West', 'West', 'West']",2608
2620,-79.5521,8116,Finch Ave West At Milvan Dr,43.7501099,West,"['36C', '166', '336']","['West', 'West', 'West']",2620
2596,-79.5574799,3396,Finch Ave West At Duncanwoods Dr,43.74896,West,"['36C', '336']","['West', 'West']",2596
2624,-79.5621799,4134,Finch Ave West At Pearldale Ave,43.74792,West,"['36C', '336']","['West', 'West']",2624
16518,-79.5682899,25078,Finch Ave West At Islington Ave,43.7464999,West,"['36C', '336']","['West', 'West']",16518
11250,-79.57954,2792,Finch Ave West At Walkway To Farr Ave,43.7437299,West,"['36C', '336']","['West', 'West']",11250
11029,-79.58268,9953,Finch Ave West At Kipling Ave West Side,43.7433199,West,"['36C', '336']","['West', 'West']",11029
11041,-79.5875599,9695,Finch Ave West At Opposite Albion Centre,43.7431799,West,"['36C', '336']","['West', 'West']",11041
12452,-79.5893199,25063,Finch Ave West At Albion Rd,43.74133,West,"['36C', '336']","['West', 'West']",12452
2617,-79.5913599,8561,Finch Ave West At Martin Grove Rd,43.7369499,West,"['36C', '336']","['West', 'West']",2617
2631,-79.59475,3066,Finch Ave West At Silverstone Dr,43.7361699,"West, South","['36C', '927D', '927D']","['West', 'South', 'South']",2631
16516,-79.60151,25076,Finch Ave West At Westmore Dr,43.7347099,"West, South","['36C', '927D', '927D']","['West', 'South', 'South']",16516
11272,-79.60233,5918,Humber College Blvd At Highway 27 West Side,43.7303499,"West, North","['36C', '96D', '96B', '96A', '96A', '96B', '336', '927C', '927D', '927D', '996']","['West', 'West', 'West', 'West', 'West', 'West', 'West', 'North', 'North', 'North', 'West']",11272
15404,-79.60535,15246,Humber College Bus Terminal,43.7287999,"West, South","['36C', '927D', '927C', '927D']","['West', 'South', 'South', 'South']",15404
12064,-79.60969,650,Humberline Dr At Humber College Blvd West Side,43.7319599,"West, South","['36C', '37', '96B', '96B', '336', '996']","['West', 'South', 'West', 'West', 'West', 'West']",12064
11030,-79.6121999,3252,Humberline Dr At Holyoake Cres (East) West Side,43.7318799,"West, South","['36C', '37', '96B', '96B', '336', '996']","['West', 'South', 'West', 'West', 'West', 'West']",11030
11032,-79.6147399,4931,Humberline Dr At Woodlot Cres (West),43.7321499,"West, South","['36C', '37', '96B', '96B', '336']","['West', 'South', 'West', 'West', 'West']",11032
13473,-79.61721,7762,Humberline Dr At Viewcrest Cir,43.7322799,"West, South","['36C', '37', '96B', '96B', '336', '996']","['West', 'South', 'West', 'West', 'West', 'West']",13473
11417,-79.6191999,1881,Humberwood Blvd At Honeyview Pl,43.7334,"West, South","['36C', '37', '336', '996']","['West', 'South', 'West', 'West']",11417
12199,-79.6197599,5324,Humberwood Blvd At Topbank Dr,43.73043,"West, South","['36C', '37', '336', '996']","['West', 'South', 'West', 'West']",12199
11848,-79.6200799,3103,Humberwood Blvd At Pinecone Dr,43.7291099,"West, South","['36C', '37', '336', '996']","['West', 'South', 'West', 'West']",11848
14514,-79.6223299,12920,Humberwood Blvd At Morning Star Dr,43.7262699,"West, South","['36C', '37', '336', '996']","['West', 'South', 'West', 'West']",14514
11289,-79.62123,4534,Humberwood Blvd Loop At View Green Cres,43.7244699,"East, South","['36C', '37', '996']","['East', 'South', 'East']",11289
14513,-79.62206,12861,Humberwood Blvd At Morning Star Dr,43.7260499,"East, North","['36C', '37A', '336', '996']","['East', 'North', 'East', 'East']",14513
11851,-79.6199,3581,Humberwood Blvd At Pinecone Dr North Side,43.7290399,"East, North","['36C', '37A', '336', '996']","['East', 'North', 'East', 'East']",11851
12200,-79.6196,5755,Humberwood Blvd At Topbank Dr North Side,43.7305899,"East, North","['36C', '37A', '336', '996']","['East', 'North', 'East', 'East']",12200
11508,-79.61852,7320,Humberwood Blvd At Humberline Dr,43.73343,"East, North","['36C', '37A', '336', '996']","['East', 'North', 'East', 'East']",11508
13472,-79.6173399,6601,Humberline Dr At Viewcrest Cir East Side,43.7322,"East, North","['36C', '37A', '96B', '96B', '336', '996']","['East', 'North', 'East', 'East', 'East', 'East']",13472
11047,-79.6150299,9672,Humberline Dr At Woodlot Cres (West) East Side,43.73196,"East, North","['36C', '37A', '96B', '96B', '336', '996']","['East', 'North', 'East', 'East', 'East', 'East']",11047
11048,-79.6121699,5779,Humberline Dr At Holyoake Cres (East),43.73174,"East, North","['36C', '37A', '96B', '96B', '336', '996']","['East', 'North', 'East', 'East', 'East', 'East']",11048
11049,-79.60956,651,Humberline Dr At Humber College Blvd,43.73186,"East, North","['36C', '37A', '336', '996']","['East', 'North', 'East', 'East']",11049
15406,-79.6048,15247,Humber College Bus Terminal,43.7285999,"East, North","['36C', '927D', '927D']","['East', 'North', 'North']",15406
2640,-79.60118,2214,Finch Ave West At Westmore Dr,43.7344999,"East, North","['36C', '927D', '927D']","['East', 'North', 'North']",2640
2610,-79.5950599,3319,Finch Ave West At John Garland Blvd,43.73589,"East, North","['36C', '927D', '927D']","['East', 'North', 'North']",2610
2616,-79.59187,5023,Finch Ave West At Martin Grove Rd,43.7366199,East,"['36C', '336', '336']","['East', 'East', 'East']",2616
2578,-79.58912,2536,Finch Ave West At Albion Rd,43.7409099,East,"['36C', '336', '336']","['East', 'East', 'East']",2578
11040,-79.587,4144,Finch Ave West At Albion Centre,43.74308,East,"['36C', '336', '336']","['East', 'East', 'East']",11040
11035,-79.5822799,9976,Finch Ave West At Kipling Ave,43.7431,East,"['36C', '336', '336']","['East', 'East', 'East']",11035
16512,-79.56888,25073,Finch Ave West And Islington Ave,43.7460299,East,"['36C', '336', '336']","['East', 'East', 'East']",16512
2584,-79.56247,2251,Finch Ave West At Ardwick Blvd (West),43.7475999,East,"['36C', '336', '336']","['East', 'East', 'East']",2584
2583,-79.5577499,3315,Finch Ave West At Ardwick Blvd (East),43.74863,East,"['36C', '336', '336']","['East', 'East', 'East']",2583
2627,-79.55242,4264,Finch Ave West At Rumike Rd,43.7497799,East,"['36C', '336', '336']","['East', 'East', 'East']",2627
2609,-79.54938,3179,Finch Ave West At Jayzel Dr,43.7504599,East,"['36C', '119B', '119B', '336', '336']","['East', 'East', 'East', 'East', 'East']",2609
9246,-79.54356,7098,2397 Finch Ave West - Finch/Weston Centre,43.7517,East,"['36C', '119B', '119B', '336', '336']","['East', 'East', 'East', 'East', 'East']",9246
2642,-79.54171,2660,Finch Ave West At Weston Rd East Side,43.7520399,East,"['36C', '119B', '119B', '336', '336']","['East', 'East', 'East', 'East', 'East']",2642
16571,-79.53565,25080,Finch Ave West At Arrow Rd,43.75324,East,"['36C', '336', '336']","['East', 'East', 'East']",16571
2622,-79.5244699,8505,Finch Ave West At Oakdale Rd - Humber Reactivation Care,43.75576,"East, North","['36C', '99', '336', '336']","['East', 'North', 'East', 'East']",2622
2597,-79.52083,8447,Finch Ave West At Elana Dr,43.7566099,"East, North","['36C', '99', '336', '336']","['East', 'North', 'East', 'East']",2597
2606,-79.51698,4791,Finch Ave West At Jane St East Side,43.7571899,East,"['36C', '336', '336']","['East', 'East', 'East']",2606
2593,-79.5135199,7390,Finch Ave West At Driftwood Ave,43.75792,East,"['36C', '336', '336']","['East', 'East', 'East']",2593
2636,-79.5079699,3637,Finch Ave West At Tobermory Dr,43.75916,East,"['36C', '336', '336']","['East', 'East', 'East']",2636
2632,-79.50347,2335,1685 Finch Ave West - St Wilfred Cathoiic School,43.7601699,East,"['36C', '336', '336']","['East', 'East', 'East']",2632
2628,-79.5001699,3541,Finch Ave West At Sentinel Rd,43.76089,East,"['36C', '336', '336']","['East', 'East', 'East']",2628
2625,-79.49365,8123,Finch Ave West At Romfield Lane,43.76244,East,"['36C', '336', '336']","['East', 'East', 'East']",2625
16047,-79.52432,24437,Islington Station,43.6449099,North,"['37B', '37A']","['North', 'North']",16047
9901,-79.52359,654,Islington Ave At Bloor St West North Side,43.6454099,"North, West","['37B', '37A', '50', '110C', '110B', '110A', '337', '937']","['North', 'North', 'West', 'North', 'North', 'North', 'North', 'North']",9901
3775,-79.5250999,10025,Islington Ave At Cordova Ave North Side,43.6487699,North,"['37B', '37A', '337']","['North', 'North', 'North']",3775
3780,-79.52615,5262,Islington Ave At Dundas St West,43.65125,North,"['37B', '37A', '337', '937']","['North', 'North', 'North', 'North']",3780
3773,-79.5269999,10318,Islington Ave At Chestnut Hills Cres,43.6530499,North,"['37B', '37A', '337']","['North', 'North', 'North']",3773
3788,-79.52788,1316,Islington Ave At Fairway Rd North Side,43.65504,North,"['37B', '37A', '337']","['North', 'North', 'North']",3788
3793,-79.5285999,4263,Islington Ave At Finchley Rd,43.6567299,North,"['37B', '37A', '337']","['North', 'North', 'North']",3793
3801,-79.5296799,6375,Islington Ave At Hilldowntree Rd,43.6591999,North,"['37B', '37A', '337']","['North', 'North', 'North']",3801
3829,-79.53095,8235,Islington Ave At Rathburn Rd,43.66226,North,"['37B', '37A', '337', '937']","['North', 'North', 'North', 'North']",3829
1162,-79.5317,7021,Islington Ave At Anglesey Blvd,43.6638599,"North, East","['37B', '37A', '48', '48', '337']","['North', 'North', 'East', 'East', 'North']",1162
3760,-79.53274,2964,Islington Ave At Aylesbury Rd,43.66626,North,"['37B', '37A', '337']","['North', 'North', 'North']",3760
3808,-79.53387,2346,Islington Ave At The Kingsway North Side,43.66876,North,"['37B', '37A', '337']","['North', 'North', 'North']",3808
3833,-79.53538,8544,Islington Ave At Ridgevalley Cres North Side,43.67211,North,"['37B', '37A', '337']","['North', 'North', 'North']",3833
3825,-79.5369199,4214,Islington Ave At Poplar Heights Dr,43.6755599,North,"['37B', '37A', '337']","['North', 'North', 'North']",3825
3782,-79.5387399,5095,Islington Ave At Eglinton Ave West,43.6796899,North,"['37B', '37A', '337', '937']","['North', 'North', 'North', 'North']",3782
3845,-79.54029,8989,Islington Ave At Summitcrest Dr,43.6831299,North,"['37B', '37A', '337']","['North', 'North', 'North']",3845
3776,-79.54118,10026,Islington Ave At Deerfoot Rd,43.68514,North,"['37B', '37A', '337']","['North', 'North', 'North']",3776
3854,-79.5426299,5673,Islington Ave At The Westway,43.6884899,North,"['37B', '37A', '337', '937']","['North', 'North', 'North', 'North']",3854
3855,-79.54438,3810,Islington Ave At Winnipeg Rd,43.69237,North,"['37B', '37A', '337']","['North', 'North', 'North']",3855
3777,-79.5463499,1859,Islington Ave At Dixon Rd,43.6967199,North,"['37B', '37A', '337', '937']","['North', 'North', 'North', 'North']",3777
3806,-79.54771,7850,Islington Ave At Kingsview Blvd,43.6995999,North,"['37B', '37A', '337']","['North', 'North', 'North']",3806
3840,-79.5484999,6976,Islington Ave At St Andrews Blvd,43.7012299,North,"['37B', '37A', '337']","['North', 'North', 'North']",3840
3841,-79.5494399,3275,Islington Ave At St Georges Blvd,43.7032599,North,"['37B', '37A', '337']","['North', 'North', 'North']",3841
3815,-79.5501099,8767,Islington Ave At Monogram Pl,43.7047799,North,"['37B', '37A', '337', '937']","['North', 'North', 'North', 'North']",3815
9509,-79.55172,9853,Islington Ave At Resources Rd North Side,43.7084299,North,"['37B', '37A', '337']","['North', 'North', 'North']",9509
3755,-79.55308,7003,Islington Ave At Allenby Ave,43.71127,North,"['37B', '37A', '337']","['North', 'North', 'North']",3755
14120,-79.55509,10120,Islington Ave At Rexdale Blvd North Side,43.7153599,North,"['37B', '37A', '337', '937']","['North', 'North', 'North', 'North']",14120
3767,-79.55574,2259,Islington Ave At Bergamot Ave,43.71675,North,"['37B', '337', '937']","['North', 'North', 'North']",3767
3813,-79.55661,3437,Islington Ave At Leduc Dr North Side,43.71869,North,"['37B', '337', '937']","['North', 'North', 'North']",3813
3797,-79.5575999,8649,Islington Ave At Golfdown Dr,43.7207899,North,"['37B', '337', '937']","['North', 'North', 'North']",3797
3785,-79.55864,3719,Islington Ave At Elmhurst Dr,43.7230299,North,"['37B', '337', '937']","['North', 'North', 'North']",3785
3750,-79.55992,3862,Islington Ave At Gosfield Gate,43.72574,North,"['37B', '337', '937']","['North', 'North', 'North']",3750
3795,-79.5605,5707,Islington Ave At Fordwich Cres,43.72696,North,"['37B', '337', '937']","['North', 'North', 'North']",3795
3762,-79.56272,9835,Islington Ave At Barker Ave,43.73177,North,"['37B', '337', '937']","['North', 'North', 'North']",3762
3836,-79.5639,3950,Islington Ave At Sandhill Dr North Side,43.7344999,North,"['37B', '337', '937']","['North', 'North', 'North']",3836
3754,-79.56489,2113,Islington Ave At Albion Rd,43.73666,North,"['37B', '337', '937']","['North', 'North', 'North']",3754
2711,-79.5655,9342,Islington Ave At Barkwin Dr,43.7381099,North,"['37B', '337', '937']","['North', 'North', 'North']",2711
2723,-79.56691,6870,Islington Ave At Kingsmoor Gate North Side,43.7411099,North,"['37B', '337', '937']","['North', 'North', 'North']",2723
2716,-79.56769,1558,Islington Ave At Beaumonde Heights Dr North Side,43.7428599,North,"['37B', '337', '937']","['North', 'North', 'North']",2716
3791,-79.56838,658,Islington Ave At Finch Ave West,43.7458399,North,"['37B', '337', '937']","['North', 'North', 'North']",3791
3847,-79.568,9832,2825 Islington Ave,43.7489399,North,"['37B', '337', '937']","['North', 'North', 'North']",3847
3816,-79.56811,5509,Islington Ave At Milady Rd,43.7521699,North,"['37B', '337', '937']","['North', 'North', 'North']",3816
3779,-79.56871,2409,Islington Ave At Duncanwoods Dr North Side,43.75499,North,"['37B', '337', '937']","['North', 'North', 'North']",3779
3851,-79.56965,9205,Islington Ave At Vanhill Ave,43.75723,North,"['37B', '337', '937']","['North', 'North', 'North']",3851
3818,-79.5715599,5766,Islington Ave At Millwick Dr,43.7599599,North,"['37B', '337', '937']","['North', 'North', 'North']",3818
3848,-79.5736499,4887,Islington Ave At Thorold Gate North Side,43.7629499,"North, East","['37B', '166', '337', '937']","['North', 'East', 'North', 'North']",3848
9170,-79.57658,6796,Steeles Ave West Loop At Islington Ave,43.7640899,South,"['37', '337', '937']","['South', 'South', 'South']",9170
4643,-79.5749799,3549,Steeles Ave West At Islington Ave,43.76415,"South, East","['37', '60', '60', '937', '960B']","['South', 'East', 'East', 'South', 'East']",4643
3803,-79.57321,1976,Islington Ave At Humber Summit Lane,43.76188,"South, West","['37', '166', '937']","['South', 'West', 'South']",3803
3819,-79.572,3973,Islington Ave At Muir Ave,43.76011,South,"['37', '937']","['South', 'South']",3819
3850,-79.57003,2067,Islington Ave At Vanhill Ave,43.75736,South,"['37', '937']","['South', 'South']",3850
3835,-79.5689199,1177,Islington Ave At Rowntree Mill Rd South Side,43.75437,South,"['37', '937']","['South', 'South']",3835
3817,-79.5685099,7682,Islington Ave At Milady Rd,43.7524299,South,"['37', '937']","['South', 'South']",3817
3759,-79.5684499,1373,Islington Ave At Aviemore Dr,43.74853,South,"['37', '937']","['South', 'South']",3759
12521,-79.56875,7455,Islington Ave At Finch Ave West South Side,43.7457699,South,"['37', '337', '937']","['South', 'South', 'South']",12521
3765,-79.5677299,4404,Islington Ave At Beaumonde Heights Dr South Side,43.7422299,South,"['37', '337', '937']","['South', 'South', 'South']",3765
2724,-79.5668999,6968,Islington Ave At Kingsmoor Gate South Side,43.7403899,South,"['37', '337', '937']","['South', 'South', 'South']",2724
2712,-79.5656899,8396,Islington Ave At Albion Rd,43.7376999,South,"['37', '337', '937']","['South', 'South', 'South']",2712
3837,-79.56423,5263,Islington Ave At Sandhill Dr,43.7344599,South,"['37', '337', '937']","['South', 'South', 'South']",3837
3763,-79.5631699,5196,Islington Ave At Barker Ave,43.7319899,South,"['37', '337', '937']","['South', 'South', 'South']",3763
3796,-79.56092,8287,Islington Ave At Fordwich Cres,43.72711,South,"['37', '337', '937']","['South', 'South', 'South']",3796
3799,-79.5600399,1599,Islington Ave At Gosfield Gate South Side,43.7252699,South,"['37', '337', '937']","['South', 'South', 'South']",3799
3784,-79.5589399,10004,Islington Ave At Elmhurst Dr South Side,43.72285,South,"['37', '337', '937']","['South', 'South', 'South']",3784
3798,-79.5582799,9627,Islington Ave At Golfdown Dr,43.7215999,South,"['37', '337', '937']","['South', 'South', 'South']",3798
3814,-79.5567099,2699,Islington Ave At Leduc Dr South Side,43.7181699,South,"['37', '337', '937']","['South', 'South', 'South']",3814
3768,-79.55619,8847,Islington Ave At Bergamot Ave,43.71712,South,"['37', '337', '937']","['South', 'South', 'South']",3768
6473,-79.55514,24907,Islington Ave At Rexdale Blvd,43.7147799,South,"['37', '37', '337', '937']","['South', 'South', 'South', 'South']",6473
3830,-79.5518799,6969,Islington Ave At Resources Rd South Side,43.7077899,South,"['37', '37', '337']","['South', 'South', 'South']",3830
3852,-79.5501399,1633,Islington Ave At Westhampton Dr South Side,43.70418,South,"['37', '37', '337', '937']","['South', 'South', 'South', 'South']",3852
3839,-79.5488299,4063,Islington Ave At St Andrews Blvd,43.7014299,South,"['37', '37', '337']","['South', 'South', 'South']",3839
3807,-79.5481,3381,Islington Ave At Kingsview Blvd,43.69984,South,"['37', '37', '337']","['South', 'South', 'South']",3807
3778,-79.5469699,8964,Islington Ave At Dixon Rd,43.6972499,South,"['37', '37', '337', '937']","['South', 'South', 'South', 'South']",3778
3790,-79.5449,9102,Islington Ave At Fenley Dr South Side,43.6927999,South,"['37', '37', '337']","['South', 'South', 'South']",3790
3794,-79.54429,1023,Islington Ave At Fletcher Place,43.69143,South,"['37', '37', '337']","['South', 'South', 'South']",3794
3853,-79.5428699,7887,Islington Ave At The Westway South Side,43.6882399,South,"['37', '37', '337', '937']","['South', 'South', 'South', 'South']",3853
3802,-79.5412999,6759,Islington Ave At Holgate St,43.6847399,South,"['37', '37', '337']","['South', 'South', 'South']",3802
3846,-79.5407,8381,Islington Ave At Summitcrest Dr,43.68328,South,"['37', '37', '337']","['South', 'South', 'South']",3846
3783,-79.5392099,9921,Islington Ave At Eglinton Ave West,43.6799399,South,"['37', '37', '337', '937']","['South', 'South', 'South', 'South']",3783
3774,-79.53848,3910,1738 Islington Ave - Richview Collegiate,43.6783799,South,"['37', '37', '337']","['South', 'South', 'South']",3774
3827,-79.5371399,1048,Islington Ave At Princess Margaret Blvd South Side,43.6754299,South,"['37', '37', '337']","['South', 'South', 'South']",3827
3826,-79.53574,10071,Islington Ave At Prince George Dr,43.67234,South,"['37', '37', '337']","['South', 'South', 'South']",3826
3809,-79.534,1250,Islington Ave At The Kingsway,43.6685,South,"['37', '37', '337']","['South', 'South', 'South']",3809
3761,-79.5330999,1311,Islington Ave At Aylesbury Rd,43.66652,South,"['37', '37', '337']","['South', 'South', 'South']",3761
3828,-79.53115,8172,Islington Ave At Rathburn Rd South Side,43.6621299,South,"['37', '37', '337', '937']","['South', 'South', 'South', 'South']",3828
3800,-79.53063,5939,Islington Ave At Great Oak Dr,43.6609,South,"['37', '37', '337']","['South', 'South', 'South']",3800
3771,-79.52992,5810,Islington Ave At Bywood Dr,43.65928,South,"['37', '37', '337']","['South', 'South', 'South']",3771
3823,-79.5288799,1978,Islington Ave At Orrell Ave,43.6568899,South,"['37', '37', '337']","['South', 'South', 'South']",3823
3789,-79.5280399,1169,Islington Ave At Fairway Rd,43.6549699,South,"['37', '37', '337']","['South', 'South', 'South']",3789
3834,-79.5273599,5241,Islington Ave At Riverbank Dr,43.6533999,South,"['37', '37', '337']","['South', 'South', 'South']",3834
16190,-79.5262599,24473,Islington Ave At Dundas St West South Side,43.65075,South,"['37', '37', '337', '937']","['South', 'South', 'South', 'South']",16190
16456,-79.5252299,25185,Islington Ave At Central Park Roadway,43.6484899,South,"['37', '37', '337']","['South', 'South', 'South']",16456
16670,-79.5233,25057,Aberfoyle Cres At Islington Ave (Islington Station),43.6455799,"South, East","['37', '37', '50', '937']","['South', 'South', 'East', 'South']",16670
9267,-79.5567599,10219,Bergamot Ave At Islington Ave West Side,43.7168399,North,['37A'],['North'],9267
9268,-79.5599199,5236,Bergamot Ave At Rexdale Blvd,43.7135099,North,['37A'],['North'],9268
6942,-79.5640499,2718,Rexdale Blvd At Frost St,43.71244,North,['37A'],['North'],6942
6945,-79.5664599,9232,Rexdale Blvd At Kipling Ave,43.71191,North,['37A'],['North'],6945
6938,-79.5710299,2161,Rexdale Blvd At Brydon Dr,43.7116699,North,['37A'],['North'],6938
6939,-79.57473,4176,Opposite 225 Rexdale Blvd,43.7125,North,['37A'],['North'],6939
6935,-79.57765,9172,240 Rexdale Blvd,43.71318,North,['37A'],['North'],6935
6947,-79.5808299,7077,Rexdale Blvd At Martin Grove Rd,43.7138899,North,['37A'],['North'],6947
6949,-79.58549,3658,Rexdale Blvd At Tidemore Ave West Side,43.7149999,North,['37A'],['North'],6949
9669,-79.58899,9764,Rexdale Blvd At Precision Rd,43.71578,North,['37A'],['North'],9669
10614,-79.5923399,7089,Rexdale Blvd At Queen'S Plate Dr (East),43.7166099,North,['37A'],['North'],10614
15915,-79.59439,24298,Queens Plate Dr At Harness Rd North Side,43.7206199,North,['37A'],['North'],15915
12037,-79.5974399,6013,Queen'S Plate Dr At Highway 27,43.7228799,North,['37A'],['North'],12037
12038,-79.60073,6948,Queen'S Plate Dr (West) At Janda Crt,43.7231599,North,['37A'],['North'],12038
13485,-79.6026599,10046,Queen'S Plate Dr (West) At Triple Crown Ave West Side,43.7226999,North,['37A'],['North'],13485
9670,-79.60345,3936,Queen'S Plate Dr (West) At Rexdale Blvd,43.7194399,North,['37A'],['North'],9670
13938,-79.60363,899,Woodbine Racetrack Loop (Main Entrance),43.7161799,"North, West","['37A', '336']","['North', 'West']",13938
11841,-79.61228,6398,Rexdale Blvd At Humberwood Blvd,43.7206099,"North, East","['37A', '336']","['North', 'East']",11841
11286,-79.61282,7031,Humberwood Blvd At Hullrick Dr (South),43.7217499,"North, East","['37A', '336']","['North', 'East']",11286
11287,-79.6164299,6246,Humberwood Blvd At Kingsplate Cres West Side,43.72389,"North, East","['37A', '336']","['North', 'East']",11287
11288,-79.6188499,8250,Humberwood Blvd At Arborwood Dr,43.72354,"North, East","['37A', '336']","['North', 'East']",11288
15405,-79.60506,15248,Humber College Bus Terminal,43.7286799,"South, East, West","['37', '96B', '96A', '96B', '96A', '96D', '336', '996']","['South', 'East', 'East', 'East', 'East', 'East', 'West', 'West']",15405
11290,-79.6183099,3906,Humberwood Blvd At Arborwood Dr East Side,43.72349,"South, West","['37', '336']","['South', 'West']",11290
11295,-79.6160699,9019,Humberwood Blvd At Kingsplate Cres,43.72381,"South, West","['37', '336']","['South', 'West']",11295
11291,-79.6130299,10341,Humberwood Blvd At Hullrick Dr (South),43.722,"South, West","['37', '336']","['South', 'West']",11291
13921,-79.60362,898,Woodbine Race Track Loop (Main Entrance),43.7160499,"South, East","['37', '336']","['South', 'East']",13921
12132,-79.60323,9169,Queen'S Plate Dr (West) At Rexdale Blvd North Side,43.7193199,South,['37'],['South'],12132
12039,-79.60119,1429,Queen'S Plate Dr West At Janda Crt,43.7228699,South,['37'],['South'],12039
12040,-79.5986099,5723,Queen'S Plate Dr At Highway 27,43.72263,South,['37'],['South'],12040
12041,-79.59441,5176,Queen'S Plate Dr (East) At Harness Rd South Side,43.72018,South,['37'],['South'],12041
12079,-79.5919999,3738,Rexdale Blvd At Queen'S Plate Dr (East) East Side,43.7162299,South,['37'],['South'],12079
9671,-79.5902899,2134,Rexdale Blvd At Precision Rd,43.7158399,South,['37'],['South'],9671
6950,-79.5854099,5252,Rexdale Blvd At Tidemore Ave,43.71471,South,['37'],['South'],6950
6946,-79.58129,7407,Rexdale Blvd At Martin Grove Rd,43.71376,South,['37'],['South'],6946
9411,-79.57938,3434,279 Rexdale Blvd,43.7133399,South,['37'],['South'],9411
6948,-79.577,4290,Opposite 230 Rexdale Blvd,43.71276,South,['37'],['South'],6948
6940,-79.5746199,7580,225 Rexdale Blvd,43.7122199,South,['37'],['South'],6940
6937,-79.57165,5442,Rexdale Blvd At Brydon Dr,43.71152,South,['37'],['South'],6937
6944,-79.56719,6157,Rexdale Blvd At Kipling Ave,43.71146,South,['37'],['South'],6944
6941,-79.56376,7650,Rexdale Blvd At Frost St East Side,43.71226,South,['37'],['South'],6941
6254,-79.5597,2234,Bergamot Ave At Rexdale Blvd North Side,43.71387,South,['37'],['South'],6254
6253,-79.55636,5353,Bergamot Ave At Islington Ave,43.71677,South,['37'],['South'],6253
16390,-79.26357,24682,Kennedy Station - Platform B,43.7319799,"East, North","['38A', '133', '334', '386']","['East', 'North', 'East', 'East']",16390
16373,-79.27499,24676,Kennedy Rd At Lawrence Ave East East Side,43.7499599,"East, North, West","['38A', '129A', '131', '133', '903A', '904', '939B']","['East', 'North', 'East', 'North', 'North', 'North', 'West']",16373
4079,-79.28087,3014,Kennedy Rd At Ellesmere Rd,43.7655999,"East, North, West","['38A', '129A', '131', '133', '903A', '904', '939B']","['East', 'North', 'East', 'North', 'North', 'North', 'West']",4079
16374,-79.2704,24677,Ellesmere Rd At Midland Ave East Side,43.7679899,"East, North, West","['38A', '129A', '131', '133', '903A', '904', '939B']","['East', 'North', 'East', 'North', 'North', 'North', 'West']",16374
16335,-79.25638,24580,Scarborough Centre Station,43.7748099,East,['38A'],['East'],16335
9604,-79.25047,351,Ellesmere Rd At McCowan Rd East Side,43.7722499,"East, North","['38A', '133']","['East', 'North']",9604
7711,-79.24637,7368,Ellesmere Rd At Parkington Cres,43.7731899,"East, North","['38A', '95B', '95A', '133', '395']","['East', 'East', 'East', 'North', 'East']",7711
7676,-79.2419599,3597,Ellesmere Rd At Bellamy Rd North,43.77415,"East, North","['38A', '95B', '95A', '133', '395', '995']","['East', 'East', 'East', 'North', 'East', 'East']",7676
1044,-79.23505,2705,Ellesmere Rd At Dolly Varden Blvd,43.7756299,"East, North","['38A', '95B', '95A', '133', '395']","['East', 'East', 'East', 'North', 'East']",1044
1048,-79.232,9201,Ellesmere Rd At Markham Rd,43.7762499,"East, North","['38A', '95B', '95A', '133', '395', '995']","['East', 'East', 'East', 'North', 'East', 'East']",1048
1046,-79.22621,3250,Ellesmere Rd At Gander Dr East Side,43.7775599,"East, North","['38A', '95B', '95A', '133', '395', '995']","['East', 'East', 'East', 'North', 'East', 'East']",1046
1052,-79.2223699,4217,Ellesmere Rd At Scarborough Golf Club Rd,43.77837,"East, North","['38A', '95B', '95A', '133', '395', '995']","['East', 'East', 'East', 'North', 'East', 'East']",1052
